Estado,State,Medio,Media Outlet,Ciudad,City,Dirección,Zip Code,Latitud,Longitud,Formato,Format,Idioma,Language,Contenido,Content,Web,Año de fundación ,Dueño/Tipo de propiedad,Owner/Type of Ownership,Audiencia/circulación,Audience/circulation,Fuentes de ingresos,Sources of Revenue,Número de empleados/Number of employees,Frecuencia,Frequency,Facebook,Twitter,Instagram,YouTube,Otra red social
Texas,Texas,Al Dia de Dallas,Al Dia de Dallas,Grapevine,Grapevine,2335 Mockingbird Lane,76051,32.963864,-97.082673,Periódico,Newspaper,Español,Spanish,"Noticias, Arte y Cultura, Entretenimiento, Deportes, Comentario","News, Arts and Culture, Entertainment, Sports, Commentary",http://www.aldiadallas.com/,2003,Medio local independiente ,Local independent media ,"Impreso: 50,000+. Boletín: 700","Print: 50,000+. Newsletter: 700",Publicidad,Advertising,6-10,Semanal,Weekly,https://www.facebook.com/aldiadallas/,https://twitter.com/AlDiaDallas,https://www.instagram.com/aldiadallas/,,
Texas,Texas,El Heraldo News,El Heraldo News,Dallas/Fort Worth,Dallas/Fort Worth,4532 Columbia Ave.,75226,32.792355,-96.766651,Periódico,Newspaper,Español,Spanish,,,https://elheraldonews.com/,,El Heraldo News Inc.,El Heraldo News Inc.,,,,,,,,https://www.facebook.com/ElHeraldoNews,https://twitter.com/ElHeraldoNewsTx,https://www.instagram.com/elheraldonews/,https://www.youtube.com/ElHeraldoNews,
Texas,Texas,El Líder USA,El Líder USA,Dallas/Fort Worth,Dallas/Fort Worth,1815 Balboa Place Balboa,75224,32.727073,-96.844004,Web,Web-only,Español,Spanish,,,http://elliderusa.com/,,,,,,,,,,,,,,,
Texas,Texas,Univisión 45 ,Univisión 45 ,Houston,Houston,5100 Southwest Fwy,77056,29.728242,-95.464875,TV,TV,Español,Spanish,,,http://www.Univision.com/houston/kxln,,Univision  ,Univision  ,,,,,,,,https://www.facebook.com/noticias45houston/,https://twitter.com/noticiashouston,,https://www.youtube.com/channel/UCRE80_g2o9cF542U56GK3Rg,
Texas,Texas,Univisión 62,Univisión 62,Austin,Austin,2233 West North Loop Blvd.,78756,30.324992,-97.742211,TV,TV,Español,Spanish,,,http://www.Univision.com/austin/kakw,,Univision  ,Univision  ,,,,,,,,https://www.facebook.com/Univision62/,https://twitter.com/univision62?lang=en,https://www.instagram.com/univision62/,,
Texas,Texas,La Voz,La Voz,Austin,Austin,PO Box 19457,78760,30.214304,-97.73424,Periódico,Newspaper,Español/Inglés,Spanish/English,,,http://www.lavoznewspapers.com/La_Voz_de_Austin.html,,,,,,,,,,,,,,,
Texas,Texas,Novedades News,Novedades News,Dallas/Fort Whorth,Dallas/Fort Whorth,121 S. Zang Blvd.,75208/76133,32.744831,-96.824766,Periódico,Newspaper,Español,Spanish,"Noticias, Arte y Cultura, Entretenimiento, Deportes, Comentario, International, Autos, Bienes Raíces","News, Arts and Culture, Entertainment, Sports, Commentary, International, Autos, Real Estate",http://novedadesnews.com/,1989,"Sergio A. Puerto (Presidente & CEO), Local Corporation","Sergio A. Puerto (Presidente & CEO), Local Corporation","Impreso: 20,000 - 49,999. Web: 1,700","Print: 20,000 - 49,999. Web: 1,700","Publicidad, Suscripciones/Ventas de producto impreso, Membresías, Patrocinadores corporativos, Eventos","Advertising, Subscriptions/Sales of print product, Memberships, Corporate sponsors, Events",11-20,Semanal,Weekly,,https://twitter.com/Novedades_News?ref_src=twsrc%5Etfw%7Ctwcamp%5Eembeddedtimeline%7Ctwterm%5Eprofile%3ANovedades_News&ref_url=http%3A%2F%2Fnovedadesnews.com%2Fcontacto%2F,,,
Texas,Texas,El Diario De El Paso,El Diario De El Paso,El Paso,El Paso,1801 Texas Ave,79901,31.769502,-106.47142,Periódico,Newspaper,Español,Spanish,,,http://diario.mx/El_Paso/,1976,,,,,,,,,,https://www.facebook.com/eldiariodejuarez,https://twitter.com/diariodejuarez,,,
Texas,Texas,El Tejano Magazine,El Tejano Magazine,Corpus Christi,Corpus Christi,2505 Sarita St.,78405,27.774411,-97.416758,Revista,Magazine,Español/Inglés,Spanish/English,,,http://eltejanomagazine.com,,,,,,,,,,,,,,,
Texas,Texas,KORO Univisión 28,KORO Univisión 28,Corpus Christi,Corpus Christi,102 N Mesquite St.,78401,27.792277,-97.396203,TV,TV,Español,Spanish,,,https://noticiasya.com/corpus-christi/,,Entravision Communications,Entravision Communications,,,,,,,,https://www.facebook.com/Univisioncorpuschristi,https://twitter.com/NoticiasYaCC,,,
Texas,Texas,KUPB Univisión 18,KUPB Univisión 18,Midland,Midland,"10313 Younger Rd., Suite 117",79706,31.924818,-102.21809,TV,TV,Español,Spanish,,,http://noticias.entravision.com/midland-odessa,,Entravision Communications,Entravision Communications,,,,,,,,https://www.facebook.com/KUPB18/?fref=ts,,https://www.instagram.com/NotiYaOesteTx/,,
Texas,Texas,Telemundo 60,Telemundo 60,San Antonio,San Antonio,6234 San Pedro Ave.,78216,29.49406,-98.498567,TV,TV,Español,Spanish,,,http://telemundosanantonio.com,,NBC Universal,NBC Universal,,,,,,,,https://www.facebook.com/TelemundoSanAntonio,https://twitter.com/noticias60,https://www.instagram.com/noticias60/,,
Texas,Texas,KWEX Univisión 41 ,KWEX Univisión 41 ,San Antonio,San Antonio,"12451 Network Blvd., Suite 140",78249,29.548992,-98.591151,TV,TV,Español,Spanish,,,https://www.Univision.com/san-antonio/kwex,,Univision ,Univision ,,,,,,,,https://www.facebook.com/UnivisionSATX/,https://twitter.com/UnivisionSATX,https://www.instagram.com/univisionsatx/,,
Texas,Texas,KLDO Univisión 27,KLDO Univisión 27,Laredo,Laredo,222 Bob Bullock Loop,78043,27.500557,-99.448777,TV,TV,Español,Spanish,,,https://noticiasya.com/laredo/,,Entravision Communications,Entravision Communications,,,,,,,,https://www.facebook.com/NoticiasUnivisionLaredo?_rdc=1&_rdr,,https://www.instagram.com/NotiYaLaredo/,,
Texas,Texas,Telemundo Austin,Telemundo Austin,Austin,Austin,10700 Metric Blvd.,78758,30.386878,-97.712044,TV,TV,Español,Spanish,,,http://telemundoaustin.com/,,Sinclair Broadcast Group,Sinclair Broadcast Group,,,,,,,,https://www.facebook.com/telemundoaustin,https://twitter.com/TelemundoAustin,,,
Texas,Texas,Univisión 23,Univisión 23,Dallas,Dallas,"2323 Bryan St., #1900",75201,32.787268,-96.794146,TV,TV,Español,Spanish,,,http://www.Univision.com/dallas/kuvn,,Univision ,Univision ,,,,,,,,https://www.facebook.com/Noticias23/,https://twitter.com/UnivisionDallas,https://www.instagram.com/univisiondallas/,https://www.youtube.com/channel/UC7vBqHCZnKEHJFXN8GTkN8g,
Texas,Texas,Telemundo 40,Telemundo 40,McAllen,McAllen,"200 S. 10th St., 2nd Floor",78501,26.201966,-98.23159,TV,TV,Español,Spanish,,,https://www.telemundo40.com/noticias/local,,NBC Universal,NBC Universal,,,,,,,,https://www.facebook.com/telemundo40,https://twitter.com/telemundo40,https://www.instagram.com/telemundo40/,,
Texas,Texas,Telemundo 39,Telemundo 39,Fort Worth,Fort Worth,4805 Amon Carter Blvd.,76155,32.832863,-97.049991,TV,TV,Español,Spanish,,,https://www.telemundodallas.com/,,NBC Universal,NBC Universal,,,,,,,,https://www.facebook.com/telemundo39,https://twitter.com/telemundo39,https://www.instagram.com/telemundo39/,,
Texas,Texas,La Voz Hispana,La Voz Hispana,Reno,Reno,PO Box 20156,89515,39.510000,-119.779903,Periódico,Newspaper,Español,Spanish,Noticias,News,http://www.lavozhispana.info/,1999,Medio local independiente ,Local independent media ,"Impreso: 5,000 - 9,999","Print: 5,000 - 9,999",,,,Indefinida,No set frequency,https://www.facebook.com/lavoz.hispanaennevada,,,,
Texas,Texas,Telemundo Houston,Telemundo Houston,Houston,Houston,"1235 North Loop West, Suite 125",77008,29.811898,-95.421758,TV,TV,Español,Spanish,,,https://www.telemundohouston.com/,,NBC Universal,NBC Universal,,,,,,,,https://www.facebook.com/TelemundoHouston,https://twitter.com/TelemundoHou,https://www.instagram.com/telemundohou/,,
Texas,Texas,Telemundo El Paso 48,Telemundo El Paso 48,El Paso,El Paso,10033 Carnegie Ave.,79925,31.797128,-106.34909,TV,TV,Español,Spanish,,,https://www.telemundo48elpaso.com/,,NBC Universal,NBC Universal,,,,,,,,https://www.facebook.com/TelemundoElPaso/,https://twitter.com/TelemundoEP,https://www.instagram.com/telemundoep/,,
Texas,Texas,La Voz de Houston,La Voz de Houston,Houston,Houston,4747 Southwest Fwy.,77047,29.727706,-95.45761,Periódico,Newspaper,Español,Spanish,,,https://www.chron.com/lavoz/,,"Hearst Newspapers, LLC","Hearst Newspapers, LLC",,,,,,,,https://www.facebook.com/lavozhouston/,https://twitter.com/lavozhouston,https://www.instagram.com/lavozdehouston/,,
Texas,Texas,La Prensa de Houston,La Prensa de Houston,Houston,Houston,"7100 Regency Square, Blvd #217 ",77036,29.716173,-95.507544,Periódico,Newspaper,Español,Spanish,,,https://www.prensadehouston.com/,,,,,,,,,,,https://www.facebook.com/prensadehouston/?ref=br_rs,https://twitter.com/PrensadeHouston,https://www.instagram.com/laprensadehouston/,,
Texas,Texas,El Mundo Newspaper,El Mundo Newspaper,Austin,Austin,2519 E. 5th St. ,78702,30.257459,-97.713942,Periódico,Newspaper,Español,Spanish,"Noticias, Entretenimiento, Deportes, Comentario","News, Entertainment, Sports, Commentary",http://elmundonewspaper.com/,1989,Medio local independiente ,Local independent media ,"Impreso: 20,000 - 49,999. Web: 200","Print: 20,000 - 49,999. Web: 200",Publicidad,Advertising,6-10,Semanal,Weekly,https://www.facebook.com/ELMUNDONewspaper/?ref=nf&hc_ref=ARS8Ub43bH5uBXkv4cVi1Fvv1ZNbOYsieE6dtIY7ZdQBXHLMimaJLy2XuZ1m6uBMPZI,https://twitter.com/elmundonews,https://www.instagram.com/mundonewspaper/,,
Texas,Texas,El Nuevo Heraldo,El Nuevo Heraldo,Brownsville,Brownsville,1135 E. Van Buren St.,78520,25.906047,-97.493382,Periódico,Newspaper,Español,Spanish,,,http://www.elnuevoheraldo.com/,,AIM Media Texas,AIM Media Texas,,,,,,,,https://www.facebook.com/ElNuevoHeraldocom-271964002845637/,https://twitter.com/ElNuevoHeraldo?ref_src=twsrc%5Etfw%7Ctwcamp%5Eembeddedtimeline%7Ctwterm%5Eprofile%3AElNuevoHeraldo&ref_url=http%3A%2F%2Fwww.elnuevoheraldo.com%2F,https://www.instagram.com/elnuevoheraldo/,,
Texas,Texas,El Extra Texas,El Extra Texas,Brownsville,Brownsville,1135 E Van Buren St,78520,25.906047,-97.493382,Periódico,Newspaper,Español,Spanish,,,http://www.elextratx.com/,,AIM Media Texas,AIM Media Texas,,,,,,,,https://www.facebook.com/ElExtraTexas/,https://twitter.com/ElExtraTx,,,
Texas,Texas,Laredo Daily News,Laredo Daily News,Laredo,Laredo,,78040,27.516733,-99.511583,Web,Web-only,Español/Inglés,Spanish/English,,,http://laredodaily.news/,,,,,,,,6-10,,,https://www.facebook.com/LaredoDaily/,https://twitter.com/DailyNewsLaredo,,,
Texas,Texas,El Periódico USA,El Periódico USA,McAllen,McAllen,801 East Fir Ave.,78501,26.207107,-98.210592,Periódico,Newspaper,Español,Spanish,,,http://www.elperiodicousa.com/,,,,,,,,,,,https://www.facebook.com/elperiodicousa,https://twitter.com/ElPeriodico_USA,,,
Texas,Texas,EV Houston,EV Houston,Houston,Houston,"5353 W. Alabama St., Suite 214",77056,29.737588,-95.468912,Periódico,Newspaper,Español,Spanish,"Noticias, Arte y Cultura, Entretenimiento, Deportes","News, Arts and Culture, Entertainment, Sports",http://www.elvenezolanohouston.com/,,El Venezolano de Houston LLC,El Venezolano de Houston LLC,,,Publicidad,Advertising,1-5,Bisemanal,Bi-weekly,https://www.facebook.com/elvenezolanohou/,https://twitter.com/elvenezolanohou/,https://www.instagram.com/elvenezolanohou/,,
Texas,Texas,Tiempo de Laredo,Tiempo de Laredo,Laredo,Laredo,111 Esperanza Dr,78041,27.554911,-99.501841,Periódico,Newspaper,Español,Spanish,,,https://www.lmtonline.com/lmtenespanol/,,"Hearst Newspapers, LLC","Hearst Newspapers, LLC",,,,,,,,,,,,
Texas,Texas,KZJL Estrella 61,KZJL Estrella 61,Houston,Houston,3000 Bering Drive,77057,29.733588,-95.480801,TV,TV,Español,Spanish,,,,,Liberman Broadcasting,Liberman Broadcasting,,,,,,,,,,,,
Texas,Texas,KMPX Estrella 29,KMPX Estrella 29,Irving,Irving,2410 Gateway Drive,75063,32.892724,-96.985448,TV,TV,Español,Spanish,,,,,Liberman Broadcasting,Liberman Broadcasting,,,,,,,,,,,,
Texas,Texas,KLKW Estrella 22,KLKW Estrella 22,Amarillo,Amarillo,,,35.217085,-101.823815,TV,TV,Español,Spanish,,,,,DTV America Corporation,DTV America Corporation,,,,,,,,,,,,
Texas,Texas,KCRP UniMás 41,KCRP UniMás 41,Corpus Christi,Corpus Christi,102 N. Mesquite St.,78401,27.777419,-97.435389,TV,TV,Español,Spanish,,,,,Entravision Communications,Entravision Communications,,,,,,,,,,,,
Texas,Texas,KTFN UniMás 65,KTFN UniMás 65,El Paso,El Paso,5426 North Mesa,79912,31.772518,-106.482924,TV,TV,Español,Spanish,,,,,Entravision Communications,Entravision Communications,,,,,,,,,,,,
Texas,Texas,KETF UniMás 31,KETF UniMás 31,Laredo,Laredo,222 Bob Bullock Loop,78043,27.500633,-99.448755,TV,TV,Español,Spanish,,,,,Entravision Communications,Entravision Communications,,,,,,,,,,,,
Texas,Texas,KLDO Univisión 27,KLDO Univisión 27,Laredo,Laredo,222 Bob Bullock Loop,78043,27.500633,-99.448755,TV,TV,Español,Spanish,,,,,Entravision Communications,Entravision Communications,,,,,,,,,,,,
Texas,Texas,KBZO Univisión 51,KBZO Univisión 51,Lubbock,Lubbock,6502 Caprock Dr.,79412,33.536316,-101.84727,TV,TV,Español,Spanish,,,https://noticiasya.com/lubbock/,,Entravision Communications,Entravision Communications,,,,,,,,https://www.facebook.com/UnivisionLubbockTX/,,,,
Texas,Texas,KNVO Univisión 48,KNVO Univisión 48,McAllen,McAllen,801 North Jackson Rd,78501,26.208275,-98.203434,TV,TV,Español,Spanish,,,https://noticiasya.com/el-valle/,,Entravision Communications,Entravision Communications,,,,,,,,https://www.facebook.com/noticias48,https://twitter.com/NoticiasYa48,https://www.instagram.com/noticiasya48/,,
Texas,Texas,KEUS Univisión 31,KEUS Univisión 31,San Angelo,San Angelo,"40 West Twohig, Suite 101",76903,31.461163,-100.43728,TV,TV,Español,Spanish,,,https://noticiasya.com/san-angelo/,,Entravision Communications,Entravision Communications,,,,,,,,https://www.facebook.com/Univision31,,,,
Texas,Texas,KUNU Univisión 21 ,KUNU Univisión 21 ,Victoria,Victoria,3808 N. Navarro,77901,28.830756,-97.000731,TV,TV,Español,Spanish,,,,,Morgan Murphy Media,Morgan Murphy Media,,,,,,,,,,,,
Texas,Texas,KVTX Telemundo 45,KVTX Telemundo 45,Victoria,Victoria,3808 N. Navarro,77901,28.830756,-97.000731,TV,TV,Español,Spanish,,,,,,,,,,,,,,,,,,
Texas,Texas,KFTH UniMás 67,KFTH UniMás 67,Houston,Houston,5100 Southwest Fwy,77056,29.728242,-95.464875,TV,TV,Español,Spanish,,,,,Univision Communications,Univision Communications,,,,,,,,,,,,
Texas,Texas,KTFO UniMás 31,KTFO UniMás 31,Austin,Austin,2233 West North Loop Blvd.,78756,30.324992,-97.742211,TV,TV,Español,Spanish,,,,,Univision Communications,Univision Communications,,,,,,,,,,,,
Texas,Texas,KENS Estrella 5.2,KENS Estrella 5.2,San Antonio,San Antonio,5400 Fredericksburg Road,78229,29.507876,-98.561415,TV,TV,Español,Spanish,,,,,Tegna Broadcasting Company,Tegna Broadcasting Company,,,,,,,,,,,,
Texas,Texas,KVEO Estrella 23.2,KVEO Estrella 23.2,Brownsville,Brownsville,394 N. Expressway,78521,25.925529,-97.485156,TV ,TV ,Español,Spanish,,,,,Nexstar,Nexstar,,,,,,,,,,,,
Texas,Texas,KTSM Estrella 9.2,KTSM Estrella 9.2,El Paso,El Paso,801 N. Oregon St.,79902,31.76281,-106.492345,TV ,TV ,Español,Spanish,,,,,Nexstar,Nexstar,,,,,,,,,,,,
Texas,Texas,KYLE Estrella 28.3,KYLE Estrella 28.3,Waco,Waco,8803 Woodway Drive,76712,31.498876,-97.218464,TV ,TV ,Español,Spanish,,,,,Nexstar,Nexstar,,,,,,,,,,,,
Texas,Texas,KNKC Estrella 29.1,KNKC Estrella 29.1,Lubbock,Lubbock,,,33.565215,-101.865141,TV ,TV ,Español,Spanish,,,,,DTV America Corporation,DTV America Corporation,,,,,,,,,,,,
Texas,Texas,KDKJ Estrella TV 27.1,KDKJ Estrella TV 27.1,Tyler-Longview,Tyler-Longview,,,32.503927,-94.746731,TV ,TV ,Español,Spanish,,,,,DTV America Corporation,DTV America Corporation,,,,,,,,,,,,
Texas,Texas,Latino Lubbock Magazine,Latino Lubbock Magazine,Lubbock,Lubbock,P. O. Box 6473,79493,33.58129518,-101.8431587,Revista,Magazine,Inglés,English,"Noticias, Arte y Cultura, Entretenimiento, Deportes, Comentario, Otro","News, Arts & Culture, Entertainment, Sports, Commentary, Other (Health, Business, Veteran Issues, Memorials, Youth, Education, Faith & Religion)",https://www.latinolubbock.net/,2006,Medio local independiente,Local independent outlet,"Impreso: 50,000+. TV: 50,000 (Latino Lubbock Update). Boletín: 10,000. Web: 500","Print: 50,000+. TV: 50,000 (Latino Lubbock Update). Newsletter: 10,000. Web: 500",Publicidad,Advertising,1-5,Mensual,Monthly,https://www.facebook.com/LatinoLubbock/,https://twitter.com/latinolubbock,https://www.instagram.com/latinolubbock/?hl=en,,
Texas,Texas,La 920 AM (KYST),La 920 AM (KYST),Houston,Houston,"7322 Southwest Fwy, Suite 500",77074,29.70191,-95.517187,Radio,Radio,Español,Spanish,,,http://la920.com/,,,,,,,,,,,https://www.facebook.com/La920AM/,https://twitter.com/La920AM,https://www.instagram.com/la920am/,,
Texas,Texas,Telemundo Corpus Christi,Telemundo Corpus Christi,Corpus Christi,Corpus Christi,301 Artesian St.,78401,27.792391,-97.401227,TV,TV,Español,Spanish,,,https://telemundocc.com/,,Cordillera Communications,Cordillera Communications,,,,,,,,https://www.facebook.com/TelemundoCC/,https://www.facebook.com/TelemundoCC/,,https://www.youtube.com/channel/UCY-ncHu5DHevY1t8NMtehNg,
Texas,Texas,Familias Latinas,Familias Latinas,Houston,Houston,3114 Vossdale Rd.,77027,29.734809,-95.457917,Revista,Magazine,Español,Spanish,"Arte y Cultura, Entretenimiento, Comentario, Educación","Arts and Culture, Entertainment, Commentary, Education",http://www.familiaslatinas.com/,2002,Medio local independiente,Local independent media,"Impreso: 5,000 - 9,999","Print: 5,000 - 9,999",Publicidad,Advertising,1-5,Trimestral,Quarterly,facebook.com/familiaslatinas,https://twitter.com/familiaslatinas,,,
Texas,Texas,¡Qué onda! Magazine,¡Qué onda! Magazine,Houston,Houston,PO Box 1805,77410,29.975213,-95.680368,Periódico,Newspaper,Español/Inglés,Spanish/English,,,http://queondamagazine.com/,1993,,,,,,,,,,https://www.facebook.com/queondamag/,https://twitter.com/queondamagazine,https://www.instagram.com/queondamagazine/,,
Texas,Texas,Dinero en Español,Dinero en Español,El Paso,El Paso,4130 Rio Bravo St.,79902,31.793693,-106.513767,Podcast,Podcast,Español,Spanish,Comentario,Commentary,https://miguel-gomez.net/category/podcast/,2014,Medio local independiente,Local independent media,"Podcast: 11,346. Boletín: 303","Podcast: 11,346. Newsletter: 303",Financiamiento privado,Private funding,1-5,Semanal,Weekly,https://www.facebook.com/miguelgomezconsejero/,,,,
Texas,Texas,Azteca 21,Azteca 21,San Antonio,San Antonio,"19415 Gran Cima, Suite 101",78258-3331,29.627125,-98.501248,Web,Web-only,Español,Spanish,"Noticias, Arte y Cultura, Entretenimiento, Deportes","News, Arts and Culture, Entertainment, Sports",http://azteca21.com,2000,Medio local independiente,Local independent media,"Impreso: -5,000. Web: 1,000","Print: -5,000. Web: 1,000",Publicidad/Financiamiento privado/Cobros por contenido  ,Advertising/Private funding/Charge for content  ,1-5,Diario,Daily,https://www.facebook.com/BuenasNoticiasMex/,https://twitter.com/Azteca21Oficial,,,
Texas,Texas,Nobleza Magazine,Nobleza Magazine,,,,,31.327036,-99.906551,Revista,Magazine,Inglés,English,,,https://noblezamagazine.com/,2019,,,,,,,,,,https://www.facebook.com/NOBLEZAmagazine/,https://twitter.com/noblezamagazine,https://www.instagram.com/noblezamagazine/?hl=en,,
Texas,Texas,Telemundo KXTQ,Telemundo KXTQ,Lubbock,Lubbock,9800 University Ave,79423,33.504638,-101.870885,TV,TV,Español,Spanish,Noticias,News,http://www.telemundolubbock.com/,2001,Afiliada o subsidiaria local de una corporación nacional,Local affiliate or subsidiary of national corporation,,,,,50+,Diario,,https://www.facebook.com/TelemundoLubbock/,https://twitter.com/TelemundoLbk,,,
Utah,Utah,Telemundo Utah,Telemundo Utah,Salt Lake City,Salt Lake City,314 S Redwood Rd.,84104,40.762546,-111.94019,TV,TV,Español,Spanish,,,http://telemundoutah.com/,,NBC Universal,NBC Universal,,,,,,,,https://www.facebook.com/TelemundoUT/,https://twitter.com/telemundoutah,https://www.instagram.com/telemundoutah/,https://www.youtube.com/channel/UCxpPknP87JR95VUYf_0UGPg,
Utah,Utah,Univisión 32,Univisión 32,Salt Lake City,Salt Lake City,5140 W Amelia Earhart Dr,84116,40.776488,-112.01967,TV,TV,Español,Spanish,,,http://www.Univision32.com/,,Univision ,Univision ,,,,,,,,https://www.facebook.com/Univision32/,https://twitter.com/Univision32,https://www.instagram.com/univision32/,,
Utah,Utah,KPNZ Estrella 24,KPNZ Estrella 24,Salt Lake City,Salt Lake City,"150 N. Wright Brothers Drive, Suite 520",84116,40.772158,-112.004631,TV,TV,Español,Spanish,,,,,Liberman,Liberman,,,,,,,,,,,,
Utah,Utah,KBTU 23 Azteca,KBTU 23 Azteca,Salt Lake City,Salt Lake City,,,40.760329,-111.930132,TV,TV,Español,Spanish,,,,,DTV America,DTV America,,,,,,,,,,,,
Utah,Utah,El Semanal,El Semanal,Salt Lake City,Salt Lake City,54 E. Cleveland Ave.,84115,40.738322,-111.88902,Periódico,Newspaper,Español,Spanish,"Noticias, Entretenimiento, Deportes, Comentario","News, Entertainment, Sports, Commentary",https://elsemanalonline.com/,2001,Medio local independiente,Local independent media,"Impreso: 5,000 - 9,999. Web: 100","Print: 5,000 - 9,999. Web: 100",Publicidad,Advertising,1-5,Bisemanal,Bi-weekly,https://www.facebook.com/ElSemanalSLC/,https://twitter.com/ElSemanalSLC,https://www.instagram.com/elsemanalonline/,,
